테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
CRM_MEMBER_STATUS_HIST,회원상태전이 1건,회원,IS_CURRENT,BOOLEAN,Y,,,현재버전 여부(파생),SCD2(파생)
CRM_MEMBER_STATUS_HIST,회원상태전이 1건,회원,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_STATUS_HIST,회원상태전이 1건,회원,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_STATUS_HIST,회원상태전이 1건,회원,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_MEMBER_DEV,개발약정 1건,약정,SPNSR_NO,VARCHAR(9),N,PK,,후원자번호,
CRM_MEMBER_DEV,개발약정 1건,약정,SPNSR_BSNS_NO,"NUMBER(19,0)",N,PK,,후원사업번호(약정단위),Q15 약정키(차원키 아님)
CRM_MEMBER_DEV,개발약정 1건,약정,OCCRRNC_DE,VARCHAR(8),N,PK,,발생일,
CRM_MEMBER_DEV,개발약정 1건,약정,SER_NO,"NUMBER(10,0)",N,PK,,일련번호,
CRM_MEMBER_DEV,개발약정 1건,약정,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_DEV,개발약정 1건,약정,SPNSR_BSNS_ID,VARCHAR(20),Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID(차원키),
CRM_MEMBER_DEV,개발약정 1건,약정,SPNSR_AMT,"NUMBER(19,0)",Y,,,약정금액(원),원금액 보존
CRM_MEMBER_DEV,개발약정 1건,약정,DVLP_DIV_CD,VARCHAR(3),Y,,CRM_CODE※비강제,개발구분(MM015),FTG-D conform
CRM_MEMBER_DEV,개발약정 1건,약정,ACT_DEPT_CD,VARCHAR(10),Y,FK,CRM_ORG.DEPT_ID※비강제,활동부서,O10
CRM_MEMBER_DEV,개발약정 1건,약정,ACMSLT_DEPT_CD,VARCHAR(10),Y,FK,CRM_ORG.DEPT_ID※비강제,실적부서,O10
CRM_MEMBER_DEV,개발약정 1건,약정,CMPGN_CD,VARCHAR(20),Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,캠페인,
CRM_MEMBER_DEV,개발약정 1건,약정,SETLE_CD,VARCHAR(3),Y,,CRM_CODE※비강제,결제코드,
CRM_MEMBER_DEV,개발약정 1건,약정,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_DEV,개발약정 1건,약정,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_DEV,개발약정 1건,약정,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,OCCRRNC_DE,VARCHAR(8),N,PK,,발생일,
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,SER_NO,"NUMBER(10,0)",N,PK,,일련번호,
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,SPNSR_AMT,"NUMBER(19,0)",Y,,,증감금액(원),원금액 보존
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,RDCAMT_YN,VARCHAR(1),Y,,,감액여부(Y=감액·N=증액),
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,ACMSLT_DEPT_CD,VARCHAR(10),Y,FK,CRM_ORG.DEPT_ID※비강제,실적부서,
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,CMPGN_CD,VARCHAR(20),Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,캠페인,
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_AMT_CHANGE,증감 1건,약정,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_MEMBER_DISCONTINUE,중단 1건,약정,MBER_NO,VARCHAR(10),N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_DISCONTINUE,중단 1건,약정,SPNSR_DSCNTC_DE,VARCHAR(8),N,PK,,중단일,
CRM_MEMBER_DISCONTINUE,중단 1건,약정,SER_NO,"NUMBER(10,0)",N,PK,,일련번호,
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DSCNTC_RSN_CD,VARCHAR(3),Y,,CRM_CODE※비강제,중단사유코드(MM005),DIM_REASON
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DSCNTC_RSN_NM,VARCHAR,Y,,,중단사유명(라벨),파생
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DSCNTC_PATH,VARCHAR(1),Y,,,중단경로,
CRM_MEMBER_DISCONTINUE,중단 1건,약정,REGIST_DEPT_CD,VARCHAR(10),Y,FK,CRM_ORG.DEPT_ID※비강제,등록부서,
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_DISCONTINUE,중단 1건,약정,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_MEMBER_RESPONSOR,재후원 1건,약정,MBER_NO,VARCHAR(10),N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_MEMBER_RESPONSOR,재후원 1건,약정,SER_NO,"NUMBER(10,0)",N,PK,,일련번호,
CRM_MEMBER_RESPONSOR,재후원 1건,약정,RE_SPNSR_DE,VARCHAR(8),N,PK,,재후원일,
CRM_MEMBER_RESPONSOR,재후원 1건,약정,REGIST_DEPT_CD,VARCHAR(10),Y,FK,CRM_ORG.DEPT_ID※비강제,등록부서,
CRM_MEMBER_RESPONSOR,재후원 1건,약정,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_RESPONSOR,재후원 1건,약정,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_RESPONSOR,재후원 1건,약정,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_NO,VARCHAR(9),N,PK,,후원자번호,
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_BSNS_NO,"NUMBER(19,0)",N,PK,,후원사업번호(약정단위),
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_BSNS_ID,VARCHAR(20),Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID(차원키),Q15 NO->ID 크로스워크 소스
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_AMT,"NUMBER(19,0)",Y,,,약정금액(원),
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_DSCNTC_YN,VARCHAR(1),Y,,,후원중단여부,
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_DSCNTC_DE,VARCHAR(8),Y,,,후원중단일,
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,SPNSR_DSCNTC_RSN_CD,VARCHAR(3),Y,,CRM_CODE※비강제,중단사유,
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_MEMBER_SPONSOR_BIZ,회원x후원사업,약정,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_SPONSOR_RELATION,결연 1건,결연,RELATNSP_KEY,"NUMBER(10,0)",N,PK,,결연키,
CRM_SPONSOR_RELATION,결연 1건,결연,SPNSR_NO,VARCHAR(9),Y,,,후원자번호,
CRM_SPONSOR_RELATION,결연 1건,결연,SPNSR_BSNS_NO,"NUMBER(19,0)",Y,,,후원사업번호(약정단위),
CRM_SPONSOR_RELATION,결연 1건,결연,SPNSR_BSNS_ID,VARCHAR(20),Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID(파생-크로스워크),⚠️Q15 NO->ID 크로스워크로 부여(20건 모호 클렌징)
CRM_SPONSOR_RELATION,결연 1건,결연,CHILD_CD,"NUMBER(10,0)",Y,,,결연아동코드,DIM_MEMBER_IDENTITY 아동
CRM_SPONSOR_RELATION,결연 1건,결연,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_SPONSOR_RELATION,결연 1건,결연,RELATNSP_STRT_DE,DATE,Y,,,결연시작일,
CRM_SPONSOR_RELATION,결연 1건,결연,RELATNSP_DSCNTC_DE,DATE,Y,,,결연중단일,
CRM_SPONSOR_RELATION,결연 1건,결연,RELATNSP_DSCNTC_YN,VARCHAR(1),Y,,,결연중단여부,
CRM_SPONSOR_RELATION,결연 1건,결연,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_SPONSOR_RELATION,결연 1건,결연,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_SPONSOR_RELATION,결연 1건,결연,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,PAY_KEY,VARCHAR,N,PK,,타입접두 PK(회비 MBRFEE_KEY / 기부금 DNTN_KEY),파생 통합키
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,PAYMENT_TYPE,VARCHAR,N,,,회비/기부금 구분(파생),Q14 UNION 구분
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호(회비)/일시회원(기부금),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,SPNSR_BSNS_ID,VARCHAR(20),Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID,
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,RELATNSP_KEY,"NUMBER(10,0)",Y,,,결연키(회비),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,MBRFEE_MT,VARCHAR(6),Y,,,회비월(YYYYMM·회비),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,MBRFEE_SQNC,"NUMBER(3,0)",Y,,,회비차수(회비),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,RQEST_AMT,"NUMBER(19,0)",Y,,,청구금액(원·회비),⚠️Q14 청구는 행 기준 집계
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,RQEST_DE,DATE,Y,,,청구일(회비),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,PAY_AMT,"NUMBER(10,0)",Y,,,납입금액(원),⚠️Q14 납입은 납입건 dedup 후 집계
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,PAY_DE,DATE,Y,,,납입일,
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,PAY_STAT_CD,VARCHAR(3),Y,,CRM_CODE※비강제,납입상태,미납 정의[C-3]: PAY_STAT_CD='F' OR NULL (NULL=수기처리·원래 F)
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,SETLE_CD,VARCHAR(3),Y,,CRM_CODE※비강제,결제코드,
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,GFT_DIV_CD,VARCHAR(3),Y,,CRM_CODE※비강제,선물금구분(회비),
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,DW_SOURCE_TABLE,VARCHAR,N,,,행별 원천(MBRFEE/DNTN),공통감사
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_PAYMENT_BILLING,적상 1건(회비)/납입 1건(기부금),납입,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_PAYMENT_METHOD,결제수단 1건,납입,SETLE_KEY,"NUMBER(10,0)",N,PK,,결제키,
CRM_PAYMENT_METHOD,결제수단 1건,납입,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_PAYMENT_METHOD,결제수단 1건,납입,SETLE_CD,VARCHAR(3),Y,,CRM_CODE※비강제,결제수단코드,
CRM_PAYMENT_METHOD,결제수단 1건,납입,SETLE_NM,VARCHAR,Y,,,결제수단명(라벨),파생
CRM_PAYMENT_METHOD,결제수단 1건,납입,CARD_DIV_CD,VARCHAR(3),Y,,CRM_CODE※비강제,카드구분,
CRM_PAYMENT_METHOD,결제수단 1건,납입,FNLT_CD,VARCHAR(10),Y,,,금융기관코드,
CRM_PAYMENT_METHOD,결제수단 1건,납입,WTDRW_STRT_DE,DATE,Y,,,출금시작일,
CRM_PAYMENT_METHOD,결제수단 1건,납입,SETLE_STAT_CD,VARCHAR(3),Y,,CRM_CODE※비강제,결제상태,
CRM_PAYMENT_METHOD,결제수단 1건,납입,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_PAYMENT_METHOD,결제수단 1건,납입,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_PAYMENT_METHOD,결제수단 1건,납입,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종갱신(이력반영),공통감사
CRM_PAYMENT_METHOD,결제수단 1건,납입,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_CD,VARCHAR(20),N,PK,,캠페인코드,
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_NM,VARCHAR(200),Y,,,캠페인명,
CRM_CAMPAIGN,1캠페인,마스터,UPPER_CMPGN_CD,VARCHAR(20),Y,FK,CRM_CAMPAIGN.CMPGN_CD※비강제,상위캠페인(자기참조),
CRM_CAMPAIGN,1캠페인,마스터,UPPER_CMPGN_YN,VARCHAR(1),Y,,,상위캠페인여부,
CRM_CAMPAIGN,1캠페인,마스터,BRND_ID,VARCHAR(30),Y,,,브랜드ID(TM_CM_BRND_MNG),
CRM_CAMPAIGN,1캠페인,마스터,BRND_NM,VARCHAR(200),Y,,,브랜드명(BRND JOIN),동일소스 JOIN
CRM_CAMPAIGN,1캠페인,마스터,PR_MTH_CD,VARCHAR(3),Y,,CRM_CODE※비강제,홍보방법(CM008),
CRM_CAMPAIGN,1캠페인,마스터,SPNSR_BSNS_ID,VARCHAR(100),Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID,
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_CTGR_CD,"NUMBER(10,0)",Y,,CRM_CODE※비강제,캠페인카테고리(MM294)=유형#17,⚠️Q3 #17 현업 최종확인
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_TYPE1_BSN,"NUMBER(10,0)",Y,,CRM_CODE※비강제,국내해외(MM295)#15,⚠️Q2 코드값 라벨 미수령
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_TYPE2_BSN,"NUMBER(10,0)",Y,,CRM_CODE※비강제,사업사례(MM296)#16,⚠️Q2 코드값 라벨 미수령
CRM_CAMPAIGN,1캠페인,마스터,MKTG_CMPGN_NM,"NUMBER(10,0)",Y,,,마케팅캠페인 링크값(TM_CM_CMPGN_MNG),⚠️CMPGN(NUMBER)↔MKTNG.MK_CMPGN_CD(VARCHAR) 조인키 불일치 확인 필요
CRM_CAMPAIGN,1캠페인,마스터,MK_CMPGN_NM,VARCHAR(200),Y,,,마케팅캠페인명(MKTNG JOIN),⚠️조인키 확인 필요(위 행)
CRM_CAMPAIGN,1캠페인,마스터,CMPGN_STRT_DE,VARCHAR(8),Y,,,캠페인시작일,
CRM_CAMPAIGN,1캠페인,마스터,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_CAMPAIGN,1캠페인,마스터,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_CAMPAIGN,1캠페인,마스터,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_SPONSORSHIP,1후원사업,마스터,SPNSR_BSNS_ID,VARCHAR(20),N,PK,,후원사업ID(DIM_SPONSORSHIP 키·29개),
CRM_SPONSORSHIP,1후원사업,마스터,SPNSR_BSNS_NM,VARCHAR(50),Y,,,후원사업명,
CRM_SPONSORSHIP,1후원사업,마스터,SPNSR_BSNS_ABRV_CD,VARCHAR(3),Y,,,후원사업약칭,
CRM_SPONSORSHIP,1후원사업,마스터,SPNSR_DIV_CD,VARCHAR(3),Y,,CRM_CODE※비강제,후원구분(CM035),
CRM_SPONSORSHIP,1후원사업,마스터,DNTN_TY_CD,VARCHAR(3),Y,,CRM_CODE※비강제,기부유형,
CRM_SPONSORSHIP,1후원사업,마스터,CPR_DIV_CD,VARCHAR(3),Y,,,개인/법인구분,
CRM_SPONSORSHIP,1후원사업,마스터,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_SPONSORSHIP,1후원사업,마스터,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_SPONSORSHIP,1후원사업,마스터,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_ORG,1조직노드,마스터,DEPT_ID,VARCHAR(20),N,PK,,부서ID,
CRM_ORG,1조직노드,마스터,DEPT_NM,VARCHAR(50),Y,,,부서명,
CRM_ORG,1조직노드,마스터,UPPER_DEPT_ID,VARCHAR(20),Y,FK,CRM_ORG.DEPT_ID※비강제,상위부서(자기참조 계층),
CRM_ORG,1조직노드,마스터,ACMSLT_UPPER_DEPT_ID,VARCHAR(20),Y,FK,CRM_ORG.DEPT_ID※비강제,실적상위부서,
CRM_ORG,1조직노드,마스터,ACMSLT_DEPT_YN,VARCHAR(1),Y,,,실적부서여부,
CRM_ORG,1조직노드,마스터,STATS_DEPT_LVL,"NUMBER(3,0)",Y,,,통계부서레벨,미사용[C-7] — 실적팀=ACMSLT_UPPER_DEPT_ID 재귀(루트 'ZV000000') LVL5 (현업쿼리 review/05). ⚠️CRM_ORG에 USE_YN·SORT_ORDR 누락 — 추가 필요
CRM_ORG,1조직노드,마스터,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_ORG,1조직노드,마스터,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_ORG,1조직노드,마스터,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_DEV_TARGET,월x조직x개발구분,마스터,STDYY,VARCHAR(4),N,PK,,기준연도,
CRM_DEV_TARGET,월x조직x개발구분,마스터,STDR_MT,VARCHAR(6),N,PK,,기준월(YYYYMM),
CRM_DEV_TARGET,월x조직x개발구분,마스터,MBER_DVLP_DIV_CD,VARCHAR(1),N,PK,CRM_CODE※비강제,회원개발구분(MM015),FTG-D conform
CRM_DEV_TARGET,월x조직x개발구분,마스터,DEPT_ID,VARCHAR(20),N,PK,CRM_ORG.DEPT_ID※비강제,부서ID,
CRM_DEV_TARGET,월x조직x개발구분,마스터,GOAL_CNT,"NUMBER(10,0)",Y,,,개발목표건수,FTG-D measure
CRM_DEV_TARGET,월x조직x개발구분,마스터,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_DEV_TARGET,월x조직x개발구분,마스터,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_DEV_TARGET,월x조직x개발구분,마스터,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_SEND_REQUEST,발송요청 1건,발송,SNDNG_KEY,"NUMBER(10,0)",N,PK,,발신KEY(채널 발송 마스터),⚠️Q5 SEQ_NO와 키 이원화 미해소
CRM_SEND_REQUEST,발송요청 1건,발송,SEND_CHANNEL,VARCHAR,N,,,채널(EMAIL/MSG_AT/PSTMTR·파생),파생
CRM_SEND_REQUEST,발송요청 1건,발송,SNDNG_TY_CD,VARCHAR(3),Y,,CRM_CODE※비강제,발송유형,
CRM_SEND_REQUEST,발송요청 1건,발송,TIT,VARCHAR(100),Y,,,제목,
CRM_SEND_REQUEST,발송요청 1건,발송,SNDNG_STDR_DE,TIMESTAMP_NTZ,Y,,,발송기준일,
CRM_SEND_REQUEST,발송요청 1건,발송,REQ_SEQ_NO,"NUMBER(19,0)",Y,,,발송요청 일련번호(SND_REQ_MST),⚠️Q5 LLM생성 미검증
CRM_SEND_REQUEST,발송요청 1건,발송,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_SEND_REQUEST,발송요청 1건,발송,DW_SOURCE_TABLE,VARCHAR,N,,,행별 원천(채널 마스터),공통감사
CRM_SEND_REQUEST,발송요청 1건,발송,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
CRM_SEND_REQUEST,발송요청 1건,발송,DW_BATCH_ID,VARCHAR,Y,,,배치ID,공통감사
CRM_SEND_MEMBER,발송x회원,발송,SNDNG_KEY,"NUMBER(10,0)",N,"PK,FK",CRM_SEND_REQUEST.SNDNG_KEY※비강제,발신KEY,⚠️Q5 미해소
CRM_SEND_MEMBER,발송x회원,발송,SNDNG_DTL_KEY,"NUMBER(10,0)",N,PK,,발송상세키,
CRM_SEND_MEMBER,발송x회원,발송,MBER_NO,VARCHAR(10),Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_SEND_MEMBER,발송x회원,발송,SNDNG_DE,TIMESTAMP_NTZ,Y,,,발송일시,
CRM_SEND_MEMBER,발송x회원,발송,SNDNG_RST_CD,VARCHAR(3),Y,,,발송결과코드(하드코딩 0/1/4/5),CASE 매핑
CRM_SEND_MEMBER,발송x회원,발송,SEND_CHANNEL,VARCHAR,N,,,채널(파생),파생
CRM_SEND_MEMBER,발송x회원,발송,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천(CRM),공통감사
CRM_SEND_MEMBER,발송x회원,발송,DW_SOURCE_TABLE,VARCHAR,N,,,행별 원천(채널 상세),공통감사
CRM_SEND_MEMBER,발송x회원,발송,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초적재,공통감사
