SILVER_TABLE,COLUMN,STATUS,판정군,소비GOLD모델,SILVER내부소비,SILVER내부_컬럼참조,채움(non-null),비영(non-zero),고유값(근사),변동(2026-08-07)
AGENCY_AD_ROW_VIDEO,MKT_CMPGN_NM,SILVER_ONLY_CHAIN,,,AGENCY_AD_PERFORMANCE,Y,35232,35232,38,
AGENCY_AD_ROW_VIDEO,SPNSR_BSNS_NM,SILVER_ONLY_CHAIN,,,AGENCY_AD_BROADCAST;AGENCY_AD_PERFORMANCE,N,35232,35232,9,
AGENCY_AD_ROW_VIDEO,DMST_OVSEA_DIV_NM,SILVER_ONLY_CHAIN,,,AGENCY_AD_BROADCAST;AGENCY_AD_PERFORMANCE,N,35232,35232,3,
AGENCY_AD_ROW_VIDEO,BSNS_CASE_DIV_NM,SILVER_ONLY_CHAIN,,,AGENCY_AD_BROADCAST;AGENCY_AD_PERFORMANCE,N,35232,35232,4,
CRM_BIZ_TARGET,BIZ_TARGET_DK,DROPPED,E→DROP_기술키,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,TARGET_YEAR,DROPPED,E→DROP_날짜파생,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,MONTH_NO,DROPPED,E→DROP_날짜파생,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,MONTH_KEY,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,ORG_CD,DROPPED,E_잔여_코드축개별판정,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,ORG_NM,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,SPONSOR_BIZ_NM,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,CAMPAIGN_NM,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,TARGET_TYPE,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_BIZ_TARGET,TARGET_CNT,REFERENCED,,FACT_TARGET_BIZ,,,0,0,0,
CRM_CAMPAIGN,CMPGN_CD,REFERENCED,,DIM_CAMPAIGN;FACT_MEMBER_EVENT,,,36143,36143,36369,
CRM_CAMPAIGN,CMPGN_NM,REFERENCED,,DIM_CAMPAIGN,,,36143,36143,28327,
CRM_CAMPAIGN,UPPER_CMPGN_CD,REFERENCED,,DIM_CAMPAIGN,,,34686,34686,1330,
CRM_CAMPAIGN,UPPER_CMPGN_YN,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,36143,36143,2,
CRM_CAMPAIGN,BRND_ID,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,34686,34686,84,
CRM_CAMPAIGN,BRND_NM,REFERENCED,,DIM_CAMPAIGN,,,34686,34686,84,
CRM_CAMPAIGN,PR_MTH_CD,REFERENCED,,DIM_CAMPAIGN,,,34686,34686,95,
CRM_CAMPAIGN,SPNSR_BSNS_ID,REFERENCED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,,34686,34686,461,
CRM_CAMPAIGN,CMPGN_CTGR_CD,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,33915,33915,57,
CRM_CAMPAIGN,CMPGN_CTGR_NM,REFERENCED,,DIM_CAMPAIGN,,,33892,33892,55,
CRM_CAMPAIGN,MBER_INFLOW_PATH_CD,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,33915,33915,16,
CRM_CAMPAIGN,MBER_INFLOW_PATH_NM,REFERENCED,,DIM_CAMPAIGN,,,33915,33915,16,
CRM_CAMPAIGN,CMPGN_TYPE1_BSN,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,33915,33915,4,
CRM_CAMPAIGN,CMPGN_TYPE1_NM,REFERENCED,,DIM_CAMPAIGN,,,33175,33175,3,
CRM_CAMPAIGN,CMPGN_TYPE2_BSN,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,33915,33915,4,
CRM_CAMPAIGN,CMPGN_TYPE2_NM,REFERENCED,,DIM_CAMPAIGN,,,33915,33915,4,
CRM_CAMPAIGN,MKTG_CMPGN_NM,REFERENCED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN,,,33915,33915,323,
CRM_CAMPAIGN,MK_CMPGN_NM,REFERENCED,,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN,,,33915,33915,317,
CRM_CAMPAIGN,CMPGN_STRT_DE,REFERENCED,,DIM_CAMPAIGN,,,34686,34686,3257,
CRM_CAMPAIGN,CMPGN_TRGET_CD,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,34686,34686,10,
CRM_CAMPAIGN,CPR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,34686,34686,3,
CRM_CAMPAIGN,SPNSR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_CAMPAIGN;DIM_MARKETING_CAMPAIGN;FACT_MEMBER_EVENT,,,34686,34686,2,
CRM_CODE,CD_ID,REFERENCED,,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,Y,5838,5838,330,
CRM_CODE,DTL_CD_ID,REFERENCED,,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,Y,5838,5838,2671,
CRM_CODE,DTL_CD_NM,REFERENCED,,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,Y,5838,5838,4319,
CRM_CODE,UPPER_CD_ID,DROPPED,E→선결배선,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,N,661,661,59,
CRM_CODE,SORT_ORDR,DROPPED,E→DROP_기각,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,N,5272,5253,278,
CRM_CODE,USE_YN,DROPPED,E→DROP_기각,DIM_CAMPAIGN;DIM_MEMBER;DIM_REASON;FACT_MEMBER_EVENT;FACT_MEMBER_FEE;WIDE_DEV_ACHIEVEMENT,CRM_CAMPAIGN;CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_MEMBER_DEV;CRM_MEMBER_DISCONTINUE;CRM_MEMBER_STATUS_HIST;CRM_PAYMENT_METHOD,N,5837,5837,2,
CRM_DEV_TARGET,STDYY,REFERENCED,E→DROP_날짜파생,FACT_TARGET_DEV,,,25344,25344,15,
CRM_DEV_TARGET,STDR_MT,REFERENCED,,FACT_TARGET_DEV,,,25344,25344,12,
CRM_DEV_TARGET,MBER_DVLP_DIV_CD,REFERENCED,,FACT_TARGET_DEV,,,25344,25344,3,
CRM_DEV_TARGET,DEPT_ID,REFERENCED,,FACT_TARGET_DEV,,,25344,25344,236,
CRM_DEV_TARGET,GOAL_CNT,REFERENCED,,FACT_TARGET_DEV,,,25337,10677,1318,
CRM_EVENT,EVENT_KEY,REFERENCED,,DIM_EVENT,,,3786,3786,3741,
CRM_EVENT,EVENT_SOURCE,REFERENCED,,DIM_EVENT,,,3786,3786,2,
CRM_EVENT,EVENT_DIV_CD,REFERENCED,,DIM_EVENT,,,3786,3786,19,
CRM_EVENT,EVENT_NM,REFERENCED,,DIM_EVENT,,,3785,3785,3795,
CRM_EVENT,STRT_DE,REFERENCED,,DIM_EVENT,,,3785,3785,1568,
CRM_EVENT,END_DE,REFERENCED,,DIM_EVENT,,,3785,3785,1602,
CRM_EVENT,RCRIT_PSNNL_CO,REFERENCED,A_해소_차원이관,DIM_EVENT,,,3361,3348,74,
CRM_EVENT,BRNCH_DEPT_ID,DROPPED,E_잔여_코드축개별판정,DIM_EVENT,,,19,19,19,
CRM_EVENT_PARTICIPATION,EVENT_KEY,REFERENCED,,FACT_EVENT_PARTICIPATION,,,1134126,1134126,3687,
CRM_EVENT_PARTICIPATION,MBER_NO,REFERENCED,,FACT_EVENT_PARTICIPATION,,,1134126,1134126,406045,
CRM_EVENT_PARTICIPATION,PARTCPT_SEQ,REFERENCED,A_해소_degen키신설,FACT_EVENT_PARTICIPATION,,,1134126,1134126,148648,
CRM_EVENT_PARTICIPATION,PARTCPT_STAT_CD,REFERENCED,,FACT_EVENT_PARTICIPATION,,,1122886,1122886,19,
CRM_EVENT_PARTICIPATION,PARTCPT_CHNNL_CD,REFERENCED,,FACT_EVENT_PARTICIPATION,,,981922,981922,9,
CRM_EVENT_PARTICIPATION,PARTCPT_PATH_CD,REFERENCED,,FACT_EVENT_PARTICIPATION,,,1124441,1124441,13,
CRM_EVENT_PARTICIPATION,PRZWIN_CD,REFERENCED,,FACT_EVENT_PARTICIPATION,,,12960,12960,3,
CRM_EVENT_PARTICIPATION,RCPMNY_AMT,REFERENCED,,FACT_EVENT_PARTICIPATION,,,138602,4847,42,
CRM_EVENT_PARTICIPATION,PARTCPT_DT,REFERENCED,,FACT_EVENT_PARTICIPATION,,,981999,981999,2302,
CRM_MARKETING_CAMPAIGN,MK_CMPGN_CD,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,323,323,323,
CRM_MARKETING_CAMPAIGN,MK_CMPGN_NM,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,323,323,317,
CRM_MARKETING_CAMPAIGN,USE_YN,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,323,323,1,
CRM_MARKETING_CAMPAIGN,RM,DROPPED,,DIM_MARKETING_CAMPAIGN,,,0,0,0,
CRM_MEMBER,MEMBER_DK,REFERENCED,,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,Y,1763065,1763065,1744496,
CRM_MEMBER,MEMBER_TYPE,REFERENCED,,DIM_MEMBER;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,Y,1763065,1763065,2,
CRM_MEMBER,MBER_DIV_CD,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1763065,1763065,3,
CRM_MEMBER,MBER_DIV_NM,DROPPED,E→DROP_중복축,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1763065,1763065,3,
CRM_MEMBER,CPR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1763064,1763064,3,
CRM_MEMBER,SEX,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1762644,1762644,8,
CRM_MEMBER,SEX_NM,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1762644,1762644,8,
CRM_MEMBER,MBER_STAT_CD,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1587342,1587342,12,
CRM_MEMBER,MBER_STAT_NM,DROPPED,E→DROP_중복축,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1587342,1587342,12,
CRM_MEMBER,CMPGN_CD,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1585949,1585949,13237,
CRM_MEMBER,ACT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1583316,1583316,281,
CRM_MEMBER,REGIST_DEPT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1758140,1758140,370,
CRM_MEMBER,JOIN_PATH_CD,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1587339,1587339,6,
CRM_MEMBER,HMPG_ID,REFERENCED,,DIM_MEMBER_IDENTITY,IDENTITY_MEMBER_XREF,Y,780060,780060,769136,
CRM_MEMBER,ENTRPS_NM,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,34,34,30,
CRM_MEMBER,EMAIL_RECPTN,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1701633,1701633,20,
CRM_MEMBER,PSTMTR_RECPTN,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1701877,1701877,16,
CRM_MEMBER,JOIN_DT,REFERENCED,,DIM_MEMBER,IDENTITY_MEMBER_XREF,N,1763064,1763064,1639596,
CRM_MEMBER,EMAIL_STAT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,733452,733452,4,
CRM_MEMBER,ETC_CTTPC_REL_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,127432,127432,14,
CRM_MEMBER,ETC_CTTPC_STAT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,332398,332398,3,
CRM_MEMBER,ETC_TSTM_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1081533,1081533,4,
CRM_MEMBER,MOBLPHON_STAT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1578320,1578320,3,
CRM_MEMBER,REL_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,9769,9769,12,
CRM_MEMBER,RELATNSP_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1587293,1587293,4,
CRM_MEMBER,SLRCLD_LRR_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1284714,1284714,4,
CRM_MEMBER,TSTM_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;DIM_MEMBER_IDENTITY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1154557,1154557,4,
CRM_MEMBER_AMT_CHANGE,OCCRRNC_DE,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,7666,
CRM_MEMBER_AMT_CHANGE,SER_NO,DROPPED,E→DROP_기술키,FACT_MEMBER_MONTHLY,,,324947,324947,322929,
CRM_MEMBER_AMT_CHANGE,MBER_NO,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,200358,
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,324947,324686,694,
CRM_MEMBER_AMT_CHANGE,RDCAMT_YN,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,2,
CRM_MEMBER_AMT_CHANGE,ACMSLT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,,318793,318793,305,
CRM_MEMBER_AMT_CHANGE,CMPGN_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,,318916,318916,10776,
CRM_MEMBER_AMT_CHANGE,AREA_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,318814,318814,19,
CRM_MEMBER_AMT_CHANGE,AREA_NM,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,317473,317473,18,
CRM_MEMBER_AMT_CHANGE,AGE,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,318814,318814,12,
CRM_MEMBER_AMT_CHANGE,MBER_DIV_CD,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,318815,318815,3,
CRM_MEMBER_AMT_CHANGE,SETLE_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,,318814,318814,7,
CRM_MEMBER_AMT_CHANGE,SEX,DROPPED,E→DROP_중복축,FACT_MEMBER_MONTHLY,,,318814,318814,9,
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT_CD,DROPPED,E_잔여_코드축개별판정,FACT_MEMBER_MONTHLY,,,318814,318814,5,
CRM_MEMBER_DEV,SPNSR_NO,DROPPED,E→DROP_기술키,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,2094758,
CRM_MEMBER_DEV,SPNSR_BSNS_NO,DROPPED,E→DROP_기술키,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,2213866,
CRM_MEMBER_DEV,OCCRRNC_DE,REFERENCED,,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,9837,
CRM_MEMBER_DEV,SER_NO,REFERENCED,E→DROP_기술키,DIM_MEMBER,,,3594843,3594843,3498554,
CRM_MEMBER_DEV,MBER_NO,REFERENCED,,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,1571482,
CRM_MEMBER_DEV,SPNSR_BSNS_ID,REFERENCED,A_해소_배선완료,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,29,
CRM_MEMBER_DEV,SPNSR_AMT,REFERENCED,,FACT_MEMBER_EVENT,,,3594843,3594792,1273,
CRM_MEMBER_DEV,DVLP_DIV_CD,REFERENCED,,FACT_MEMBER_EVENT,,,3594843,3594843,5,
CRM_MEMBER_DEV,DVLP_DIV_NM,REFERENCED,,FACT_MEMBER_EVENT,,,3594843,3594843,5,
CRM_MEMBER_DEV,ACT_DEPT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594829,3594829,372,
CRM_MEMBER_DEV,ACMSLT_DEPT_CD,REFERENCED,E_잔여_코드축개별판정,FACT_MEMBER_EVENT,,,3594835,3594835,355,
CRM_MEMBER_DEV,CMPGN_CD,REFERENCED,,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,16561,
CRM_MEMBER_DEV,SETLE_CD,DROPPED,E→판정정정_도달불가,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,7,
CRM_MEMBER_DEV,AREA_CD,REFERENCED,A_해소_배선완료,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594837,3594837,19,
CRM_MEMBER_DEV,AREA_NM,REFERENCED,A_해소_배선완료,FACT_MEMBER_EVENT,,,3574213,3574213,18,
CRM_MEMBER_DEV,AGE,REFERENCED,A_해소_배선완료,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,12,
CRM_MEMBER_DEV,CANCL_RDCAMT_RSN_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;FACT_MEMBER_EVENT,,,1306901,1306901,31,
CRM_MEMBER_DEV,MBER_DIV_CD,REFERENCED,E→DROP_중복축,DIM_MEMBER,,,3594843,3594843,3,
CRM_MEMBER_DEV,SEX,REFERENCED,E→DROP_중복축,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,9,
CRM_MEMBER_DEV,SPNSR_AMT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;FACT_MEMBER_EVENT,,,3594843,3594843,5,
CRM_MEMBER_DISCONTINUE,MBER_NO,REFERENCED,,DIM_MEMBER;FACT_MEMBER_EVENT,,,1038262,1038262,875554,
CRM_MEMBER_DISCONTINUE,SPNSR_DSCNTC_DE,REFERENCED,,DIM_MEMBER;FACT_MEMBER_EVENT,,,1038262,1038262,6591,
CRM_MEMBER_DISCONTINUE,SER_NO,REFERENCED,E→DROP_기술키,DIM_MEMBER,,,1038262,1038262,1050438,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_CD,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,20,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_NM,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,20,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,3,
CRM_MEMBER_DISCONTINUE,REGIST_DEPT_CD,DROPPED,E_잔여_코드축개별판정,DIM_MEMBER;FACT_MEMBER_EVENT,,,925948,925948,54,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH_NM,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,3,
CRM_MEMBER_RESPONSOR,MBER_NO,NO_CONSUMER,,,,,115254,115254,97823,
CRM_MEMBER_RESPONSOR,SER_NO,NO_CONSUMER,,,,,115254,115254,114190,
CRM_MEMBER_RESPONSOR,RE_SPNSR_DE,NO_CONSUMER,,,,,115254,115254,6560,
CRM_MEMBER_RESPONSOR,REGIST_DEPT_CD,NO_CONSUMER,,,,,86738,86738,313,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_NO,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,Y,2170572,2170572,2094758,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_NO,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,Y,2170572,2170572,2213866,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_ID,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,Y,2170572,2170572,29,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_AMT,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,N,2170572,2170522,600,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_YN,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,N,2170572,2170572,2,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_DE,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,N,1337780,1337780,7306,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_RSN_CD,SILVER_ONLY_CHAIN,,,CRM_SPONSOR_RELATION,N,1337773,1337773,28,
CRM_MEMBER_STATUS_HIST,MBER_NO,REFERENCED,,DIM_MEMBER,,,7501761,7501761,1234968,
CRM_MEMBER_STATUS_HIST,SER_NO,REFERENCED,,DIM_MEMBER,,,7501761,7480258,2834262,
CRM_MEMBER_STATUS_HIST,BF_STAT_CD,REFERENCED,A_해소_배선완료,DIM_MEMBER,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,BF_STAT_NM,DROPPED,A_해소_사전조인대체,DIM_MEMBER,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,CHN_STAT_CD,REFERENCED,,DIM_MEMBER,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,CHN_STAT_NM,DROPPED,A_해소_사전조인대체,DIM_MEMBER,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,EFFECTIVE_FROM,REFERENCED,,DIM_MEMBER,,,7501761,7501761,1145030,
CRM_MEMBER_STATUS_HIST,EFFECTIVE_TO,REFERENCED,,DIM_MEMBER,,,6236971,6236971,855157,
CRM_MEMBER_STATUS_HIST,IS_CURRENT,REFERENCED,,DIM_MEMBER,,,7501761,1264790,2,
CRM_ORG,DEPT_ID,REFERENCED,,DIM_ORG,,,1314,1314,1318,
CRM_ORG,DEPT_NM,REFERENCED,,DIM_ORG,,,1314,1314,697,
CRM_ORG,UPPER_DEPT_ID,DROPPED,A_잔여_현업차단,DIM_ORG,,,1314,1314,321,
CRM_ORG,ACMSLT_UPPER_DEPT_ID,REFERENCED,,DIM_ORG,,,1014,1014,477,
CRM_ORG,ACMSLT_DEPT_YN,REFERENCED,,DIM_ORG,,,1170,1170,2,
CRM_ORG,STATS_DEPT_LVL,DROPPED,E→DROP_기각,DIM_ORG,,,8,5,2,
CRM_ORG,USE_YN,REFERENCED,,DIM_ORG,,,1314,1314,2,
CRM_ORG,SORT_ORDR,DROPPED,E→DROP_기각,DIM_ORG,,,3,0,1,
CRM_PAYMENT_BILLING,PAY_KEY,DROPPED,E→DROP_기술키,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521872,47521872,48036177,
CRM_PAYMENT_BILLING,PAYMENT_TYPE,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521872,47521872,2,
CRM_PAYMENT_BILLING,MBER_NO,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521867,47521867,1302140,
CRM_PAYMENT_BILLING,SPNSR_BSNS_ID,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47439264,47439264,36,
CRM_PAYMENT_BILLING,RELATNSP_KEY,DROPPED,E→DROP_기술키,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,12661580,12608391,412240,
CRM_PAYMENT_BILLING,MBRFEE_MT,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391620,262,
CRM_PAYMENT_BILLING,MBRFEE_SQNC,REFERENCED,,FACT_MEMBER_MONTHLY,,,46074267,46074267,52,
CRM_PAYMENT_BILLING,RQEST_AMT,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391438,3502,
CRM_PAYMENT_BILLING,RQEST_DE,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391620,4053,
